Date,AAPL,MSFT,TSLA
2020-04-13,66.31204986572266,158.4226531982422,43.39666748046875
2020-04-14,69.66100311279297,166.261962890625,47.32600021362305
2020-04-15,69.02520751953125,164.51991271972656,48.65533447265625
2020-04-16,69.57365417480469,169.4589385986328,49.680667877197266
2020-04-17,68.629638671875,170.95211791992188,50.259334564208984
2020-04-20,67.20510864257812,167.563720703125,49.75733184814453
2020-04-21,65.12776947021484,160.63372802734375,45.781333923339844
2020-04-22,67.00367736816406,166.08966064453125,48.807334899902344
2020-04-23,66.7440185546875,164.07958984375,47.04199981689453
2020-04-24,68.6708755493164,167.07553100585938,48.34333419799805
2020-04-27,68.71941375732422,166.59698486328125,53.25
2020-04-28,67.60552215576172,162.53854370117188,51.27466583251953
2020-04-29,69.82604217529297,169.8322296142578,53.367332458496094
2020-04-30,71.29911041259766,171.53604125976562,52.12533187866211
2020-05-01,70.15123748779297,167.09469604492188,46.75466537475586
2020-05-04,71.14378356933594,171.18185424804688,50.74599838256836
2020-05-05,72.21158599853516,173.01962280273438,51.2140007019043
2020-05-06,72.95658874511719,174.723388671875,52.172000885009766
2020-05-07,73.71133422851562,175.73800659179688,52.00266647338867
2020-05-08,75.46577453613281,176.7717742919922,54.62799835205078
2020-05-11,76.65326690673828,178.74354553222656,54.08599853515625
2020-05-12,75.77725219726562,174.69467163085938,53.96066665649414
2020-05-13,74.86231231689453,172.05288696289062,52.73066711425781
2020-05-14,75.32220458984375,172.7994384765625,53.55533218383789
2020-05-15,74.87690734863281,175.31686401367188,53.27799987792969
2020-05-18,76.64110565185547,176.9918975830078,54.242000579833984
2020-05-19,76.19822692871094,175.7667236328125,53.867332458496094
2020-05-20,77.6801528930664,178.2047576904297,54.37066650390625
2020-05-21,77.10099029541016,176.0642852783203,55.17333221435547
2020-05-22,77.59739685058594,176.1410675048828,54.45866775512695
2020-05-26,77.07180786132812,174.2789764404297,54.591331481933594
2020-05-27,77.40758514404297,174.50933837890625,54.68199920654297
2020-05-28,77.44168090820312,174.11582946777344,53.72066879272461
2020-05-29,77.3662338256836,175.89154052734375,55.66666793823242
2020-06-01,78.31768798828125,175.48837280273438,59.87333297729492
2020-06-02,78.68024444580078,177.48484802246094,58.770668029785156
2020-06-03,79.1133804321289,177.91677856445312,58.86399841308594
2020-06-04,78.43204498291016,175.5747528076172,57.62533187866211
2020-06-05,80.66586303710938,179.6829071044922,59.04399871826172
2020-06-08,81.14280700683594,180.79632568359375,63.327999114990234
2020-06-09,83.70512390136719,182.1785125732422,62.711334228515625
2020-06-10,85.85865020751953,188.935791015625,68.336669921875
2020-06-11,81.73655700683594,178.79026794433594,64.85600280761719
2020-06-12,82.44221496582031,180.20120239257812,62.35200119018555
2020-06-15,83.4617919921875,181.35304260253906,66.05999755859375
2020-06-16,85.67369842529297,185.79710388183594,65.47533416748047
2020-06-17,85.55448913574219,186.44021606445312,66.11933135986328
2020-06-18,85.58857727050781,188.4366912841797,66.9306640625
2020-06-19,85.09945678710938,187.31365966796875,66.72666931152344
2020-06-22,87.32596588134766,192.5160369873047,66.28800201416016
2020-06-23,89.1899185180664,193.80221557617188,66.78533172607422
2020-06-24,87.61553955078125,189.89564514160156,64.0566635131836
2020-06-25,88.77867889404297,192.29527282714844,65.73200225830078
2020-06-26,86.0508804321289,188.44627380371094,63.982666015625
2020-06-29,88.0340805053711,190.47157287597656,67.29000091552734
2020-06-30,88.76895904541016,195.3379669189453,71.98733520507812
2020-07-01,88.60105895996094,196.48016357421875,74.64199829101562
2020-07-02,88.60105895996094,197.9774932861328,80.57733154296875
2020-07-06,90.97114562988281,202.2392120361328,91.43866729736328
2020-07-07,90.6888656616211,199.8876190185547,92.65733337402344
2020-07-08,92.80101776123047,204.28369140625,91.05867004394531
2020-07-09,93.2000961303711,205.7138671875,92.9520034790039
2020-07-10,93.36312866210938,205.08998107910156,102.97666931152344
2020-07-13,92.93242645263672,198.75503540039062,99.80400085449219
2020-07-14,94.47032928466797,199.98361206054688,101.12000274658203
2020-07-15,95.12001037597656,199.68600463867188,103.06732940673828
2020-07-16,93.94959259033203,195.7314910888672,100.04266357421875
2020-07-17,93.75977325439453,194.73324584960938,100.05599975585938
2020-07-20,95.73565673828125,203.1031036376953,109.53333282470703
2020-07-21,94.41435241699219,200.36752319335938,104.55733489990234
2020-07-22,94.67959594726562,203.2470703125,106.15533447265625
2020-07-23,90.37010192871094,194.4069061279297,100.87133026123047
2020-07-24,90.146240234375,193.2167205810547,94.46666717529297
2020-07-27,92.28272247314453,195.66433715820312,102.63999938964844
2020-07-28,90.7667465209961,193.90777587890625,98.43267059326172
2020-07-29,92.50659942626953,195.8658905029297,99.94066619873047
2020-07-30,93.62591552734375,195.7122802734375,99.16600036621094
2020-07-31,103.4275131225586,196.7777099609375,95.38400268554688
2020-08-03,106.03363800048828,207.84474182128906,99.0
2020-08-04,106.74174499511719,204.72525024414062,99.13333129882812
2020-08-05,107.12864685058594,204.38929748535156,99.00133514404297
2020-08-06,110.86628723144531,207.66236877441406,99.30533599853516
2020-08-07,108.34566497802734,203.94776916503906,96.84733581542969
2020-08-10,109.92044067382812,199.8876190185547,94.57133483886719
2020-08-11,106.65142059326172,195.2131805419922,91.6259994506836
2020-08-12,110.19589233398438,200.78985595703125,103.65066528320312
2020-08-13,112.14610290527344,200.319580078125,108.06666564941406
2020-08-14,112.0461654663086,200.51153564453125,110.04733276367188
2020-08-17,111.75363159179688,201.8361358642578,122.3759994506836
2020-08-18,112.68484497070312,202.99749755859375,125.80599975585938
2020-08-19,112.82623291015625,201.76593017578125,125.23533630371094
2020-08-20,115.3298110961914,206.46131896972656,133.45533752441406
2020-08-21,121.27304077148438,204.9603271484375,136.6653289794922
2020-08-24,122.7234878540039,205.60499572753906,134.27999877929688
2020-08-25,121.71670532226562,208.27978515625,134.8893280029297
2020-08-26,123.37193298339844,212.78273010253906,143.54466247558594
2020-08-27,121.8970947265625,218.00730895996094,149.25
2020-08-28,121.69964599609375,220.24913024902344,147.55999755859375
2020-08-31,125.82673645019531,216.99700927734375,166.10667419433594
2020-09-01,130.83872985839844,218.67120361328125,158.35000610351562
2020-09-02,128.12799072265625,222.88546752929688,149.1233367919922
2020-09-03,117.86992645263672,209.07843017578125,135.6666717529297
2020-09-04,117.94794464111328,206.14381408691406,139.44000244140625
2020-09-08,110.01065826416016,194.99232482910156,110.06999969482422
2020-09-09,114.3985824584961,203.29579162597656,122.09333038330078
2020-09-10,110.6639633178711,197.59974670410156,123.77999877929688
2020-09-11,109.21105194091797,196.31045532226562,124.23999786376953
2020-09-14,112.48739624023438,197.63827514648438,139.8733367919922
2020-09-15,112.66291046142578,200.8807830810547,149.9199981689453
2020-09-16,109.33782196044922,197.29190063476562,147.25332641601562
2020-09-17,107.5923843383789,195.23287963867188,141.14332580566406
2020-09-18,104.17955017089844,192.80819702148438,147.38333129882812
2020-09-21,107.33887481689453,194.8768310546875,149.79666137695312
2020-09-22,109.02578735351562,199.57220458984375,141.41000366210938
2020-09-23,104.45256042480469,193.0006103515625,126.78666687011719
2020-09-24,105.52519989013672,195.5022735595703,129.26333618164062
2020-09-25,109.48407745361328,199.9570770263672,135.77999877929688
2020-09-28,112.09735870361328,201.5158233642578,140.39999389648438
2020-09-29,111.24901580810547,199.4182891845703,139.69000244140625
2020-09-30,112.92619323730469,202.37213134765625,143.00332641601562
2020-10-01,113.88179016113281,204.42152404785156,149.3866729736328
2020-10-02,110.20565795898438,198.38877868652344,138.3633270263672
2020-10-05,113.59900665283203,202.4202423095703,141.89332580566406
2020-10-06,110.3421859741211,198.11935424804688,137.9933319091797
2020-10-07,112.21437072753906,201.89100646972656,141.76666259765625
2020-10-08,112.10711669921875,202.61264038085938,141.97332763671875
2020-10-09,114.05730438232422,207.64479064941406,144.6666717529297
2020-10-12,121.30227661132812,213.02328491210938,147.43333435058594
2020-10-13,118.0844497680664,214.42800903320312,148.88333129882812
2020-10-14,118.17223358154297,212.50372314453125,153.76666259765625
2020-10-15,117.70417022705078,211.34913635253906,149.6266632080078
2020-10-16,116.0562515258789,211.34913635253906,146.55667114257812
2020-10-19,113.09197998046875,206.11495971679688,143.61000061035156
2020-10-20,114.5838623046875,206.52867126464844,140.64666748046875
2020-10-21,113.95979309082031,206.67300415039062,140.8800048828125
2020-10-22,112.86767578125,206.75961303710938,141.92999267578125
2020-10-23,112.17536163330078,208.04888916015625,140.2100067138672
2020-10-26,112.18511962890625,202.13156127929688,140.0933380126953
2020-10-27,113.6965103149414,205.18165588378906,141.55999755859375
2020-10-28,108.43097686767578,195.01153564453125,135.33999633789062
2020-10-29,112.44837951660156,196.9744110107422,136.94332885742188
2020-10-30,106.14924621582031,194.8094940185547,129.34666442871094
2020-11-02,106.06148529052734,194.67477416992188,133.50332641601562
2020-11-03,107.68989562988281,198.61964416503906,141.3000030517578
2020-11-04,112.08759307861328,208.2028350830078,140.32666015625
2020-11-05,116.06602478027344,214.8417510986328,146.02999877929688
2020-11-06,115.93415832519531,215.25552368164062,143.31666564941406
2020-11-09,113.6191635131836,210.1271514892578,140.4199981689453
2020-11-10,113.27729034423828,203.0264129638672,136.7866668701172
2020-11-11,116.71559143066406,208.35678100585938,139.0433349609375
2020-11-12,116.44206237792969,207.28878784179688,137.25332641601562
2020-11-13,116.49090576171875,208.3183135986328,136.1666717529297
2020-11-16,117.50675201416016,209.0110321044922,136.02999877929688
2020-11-17,116.6178970336914,206.34588623046875,147.20333862304688
2020-11-18,115.28946685791016,203.62548828125,162.2133331298828
2020-11-19,115.88528442382812,204.91815185546875,166.42333984375
2020-11-20,114.61548614501953,202.9597930908203,163.20333862304688
2020-11-23,111.2065200805664,202.68971252441406,173.9499969482422
2020-11-24,112.49588012695312,206.30726623535156,185.1266632080078
2020-11-25,113.33589935302734,206.31689453125,191.3333282470703
2020-11-27,113.88289642333984,207.62889099121094,195.25332641601562
2020-11-30,116.2857894897461,206.5098876953125,189.1999969482422
2020-12-01,119.87055969238281,208.57432556152344,194.9199981689453
2020-12-02,120.22220611572266,207.76393127441406,189.60667419433594
2020-12-03,120.08546447753906,206.6738739013672,197.7933349609375
2020-12-04,119.41148376464844,206.78961181640625,199.67999267578125
2020-12-07,120.87666320800781,206.72207641601562,213.9199981689453
2020-12-08,121.4920425415039,208.38133239746094,216.6266632080078
2020-12-09,118.95240783691406,204.32003784179688,201.4933319091797
2020-12-10,120.37848663330078,203.085205078125,209.02333068847656
2020-12-11,119.56776428222656,205.7284393310547,203.3300018310547
2020-12-14,118.95240783691406,206.63526916503906,213.27667236328125
2020-12-15,124.9107666015625,206.5677490234375,211.0833282470703
2020-12-16,124.84236907958984,211.5358428955078,207.58999633789062
2020-12-17,125.71173095703125,211.6708984375,218.63333129882812
2020-12-18,123.71910095214844,210.87020874023438,231.6666717529297
2020-12-21,125.25262451171875,214.7289276123047,216.6199951171875
2020-12-22,128.81788635253906,216.0312957763672,213.44667053222656
2020-12-23,127.91925811767578,213.2144317626953,215.32666015625
2020-12-24,128.90582275390625,214.88330078125,220.58999633789062
2020-12-28,133.51622009277344,217.01527404785156,221.22999572753906
2020-12-29,131.73843383789062,216.23390197753906,221.99667358398438
2020-12-30,130.61514282226562,213.85108947753906,231.5933380126953
2020-12-31,129.6090850830078,214.56494140625,235.22332763671875
2021-01-04,126.40524291992188,210.00204467773438,243.2566680908203
2021-01-05,127.96806335449219,210.20457458496094,245.0366668701172
2021-01-06,123.66046905517578,204.75413513183594,251.9933319091797
2021-01-07,127.88018035888672,210.58079528808594,272.0133361816406
2021-01-08,128.98391723632812,211.8638458251953,293.3399963378906
2021-01-11,125.98522186279297,209.80908203125,270.39666748046875
2021-01-12,125.80939483642578,207.3394775390625,283.14666748046875
2021-01-13,127.85086059570312,208.69964599609375,284.8033447265625
2021-01-14,125.91683197021484,205.49691772460938,281.6666564941406
2021-01-15,124.18793487548828,205.14002990722656,275.38665771484375
2021-01-19,124.86192321777344,208.79617309570312,281.51666259765625
2021-01-20,128.96441650390625,216.4171600341797,283.48333740234375
2021-01-21,133.6920166015625,217.02493286132812,281.663330078125
2021-01-22,135.84095764160156,217.97030639648438,282.21331787109375
2021-01-25,139.6015625,221.42385864257812,293.6000061035156
2021-01-26,139.83596801757812,224.1249542236328,294.36334228515625
2021-01-27,138.7615203857422,224.67486572265625,288.0533447265625
2021-01-28,133.90692138671875,230.4918670654297,278.4766540527344
2021-01-29,128.89605712890625,223.76806640625,264.510009765625
2021-02-01,131.025390625,231.18649291992188,279.9366760253906
2021-02-02,131.85569763183594,231.05140686035156,290.92999267578125
2021-02-03,130.830078125,234.41818237304688,284.89666748046875
2021-02-04,134.19993591308594,233.46310424804688,283.3299865722656
2021-02-05,133.7841796875,233.6464080810547,284.07666015625
2021-02-08,133.9309539794922,233.90687561035156,287.8066711425781
2021-02-09,133.05050659179688,235.1609649658203,283.1533203125
2021-02-10,132.44398498535156,234.24453735351562,268.2733459472656
2021-02-11,132.18966674804688,235.85556030273438,270.5533447265625
2021-02-12,132.42446899414062,236.337890625,272.0400085449219
2021-02-16,130.29188537597656,235.0934600830078,265.40667724609375
2021-02-17,127.99298095703125,236.1183624267578,266.04998779296875
2021-02-18,126.88761901855469,235.7218780517578,262.4599914550781
2021-02-19,127.04409790039062,232.99526977539062,260.4333190917969
2021-02-22,123.2583236694336,226.74903869628906,238.1666717529297
2021-02-23,123.1213607788086,225.55006408691406,232.94667053222656
2021-02-24,122.62247467041016,226.78773498535156,247.33999633789062
2021-02-25,118.35733795166016,221.4117431640625,227.4066619873047
2021-02-26,118.62147521972656,224.68951416015625,225.1666717529297
2021-03-01,125.00936889648438,229.09864807128906,239.47666931152344
2021-03-02,122.39747619628906,226.13023376464844,228.81333923339844
2021-03-03,119.40403747558594,220.02906799316406,217.73333740234375
2021-03-04,117.51604461669922,219.22647094726562,207.14666748046875
2021-03-05,118.77796936035156,223.93536376953125,199.31666564941406
2021-03-08,113.82809448242188,219.86468505859375,187.6666717529297
2021-03-09,118.45515441894531,226.0431671142578,224.52667236328125
2021-03-10,117.36930847167969,224.7282257080078,222.68666076660156
2021-03-11,119.30622863769531,229.28233337402344,233.1999969482422
2021-03-12,118.39646911621094,227.947998046875,231.2433319091797
2021-03-15,121.29206085205078,227.03907775878906,235.97999572753906
2021-03-16,122.83767700195312,229.84312438964844,225.6266632080078
2021-03-17,122.04529571533203,229.19532775878906,233.93666076660156
2021-03-18,117.90735626220703,223.08447265625,217.72000122070312
2021-03-19,117.37909698486328,222.7267303466797,218.2899932861328
2021-03-22,120.70512390136719,228.1800537109375,223.3333282470703
2021-03-23,119.87360382080078,229.71743774414062,220.72000122070312
2021-03-24,117.4769058227539,227.66758728027344,210.08999633789062
2021-03-25,117.96604919433594,224.65084838867188,213.4633331298828
2021-03-26,118.57254791259766,228.6538543701172,206.23666381835938
2021-03-29,118.74862670898438,227.45486450195312,203.76333618164062
2021-03-30,117.29106140136719,224.1770782470703,211.8733367919922
2021-03-31,119.49210357666016,227.96730041503906,222.64332580566406
2021-04-01,120.32360076904297,234.32957458496094,220.5833282470703
2021-04-05,123.16048431396484,240.8271942138672,230.35000610351562
2021-04-06,123.4637451171875,239.65721130371094,230.5399932861328
2021-04-07,125.11698150634766,241.6297149658203,223.6566619873047
2021-04-08,127.5234603881836,244.8688507080078,227.93333435058594
2021-04-09,130.1060028076172,247.3828125,225.67333984375
2021-04-12,128.3843231201172,247.44082641601562,233.9933319091797
2021-04-13,131.50485229492188,249.93540954589844,254.10667419433594
2021-04-14,129.15713500976562,247.1314239501953,244.07666015625
2021-04-15,131.57334899902344,250.91200256347656,246.28334045410156
2021-04-16,131.24078369140625,252.11099243164062,246.5933380126953
2021-04-19,131.9059600830078,250.17713928222656,238.2100067138672
2021-04-20,130.213623046875,249.7130584716797,239.663330078125
2021-04-21,130.59510803222656,251.95626831054688,248.0399932861328
2021-04-22,129.06906127929688,248.65914916992188,239.89666748046875
2021-04-23,131.39732360839844,252.5074005126953,243.13333129882812
2021-04-26,131.78860473632812,252.8942108154297,246.06666564941406
2021-04-27,131.46572875976562,253.30026245117188,234.913330078125
2021-04-28,130.6734161376953,246.13551330566406,231.46665954589844
2021-04-29,130.57554626464844,244.15335083007812,225.6666717529297
2021-04-30,128.59950256347656,243.8342742919922,236.47999572753906
2021-05-03,129.656005859375,243.5248260498047,228.3000030517578
2021-05-04,125.06806182861328,239.58956909179688,224.53334045410156
2021-05-05,125.3126220703125,238.313232421875,223.64666748046875
2021-05-06,126.91693878173828,241.46531677246094,221.17999267578125
2021-05-07,127.59308624267578,244.10499572753906,224.1233367919922
2021-05-10,124.30059051513672,238.99972534179688,209.67999267578125
2021-05-11,123.37950134277344,238.08116149902344,205.73333740234375
2021-05-12,120.30258178710938,231.09043884277344,196.6300048828125
2021-05-13,122.45838165283203,234.987060546875,190.56333923339844
2021-05-14,124.88855743408203,239.93763732910156,196.5800018310547
2021-05-17,123.73225402832031,237.06591796875,192.27667236328125
2021-05-18,122.34078979492188,235.035400390625,192.6233367919922
2021-05-19,122.18401336669922,235.6168975830078,187.82000732421875
2021-05-20,124.75135040283203,238.8732147216797,195.5933380126953
2021-05-21,122.90914154052734,237.60365295410156,193.6266632080078
2021-05-24,124.54557800292969,243.04049682617188,202.14666748046875
2021-05-25,124.34959411621094,243.9514923095703,201.56333923339844
2021-05-26,124.30059051513672,243.72860717773438,206.3766632080078
2021-05-27,122.76216888427734,241.6158447265625,210.28334045410156
2021-05-28,122.1056137084961,241.9744415283203,208.4066619873047
2021-06-01,121.78225708007812,239.7648162841797,207.96665954589844
2021-06-02,122.54657745361328,239.66790771484375,201.7066650390625
2021-06-03,121.05712127685547,238.12698364257812,190.94667053222656
2021-06-04,123.35990142822266,243.05018615722656,199.68333435058594
2021-06-07,123.36968231201172,245.97703552246094,201.7100067138672
2021-06-08,124.19282531738281,244.7752685546875,201.19667053222656
2021-06-09,124.57496643066406,245.7637939453125,199.5933380126953
2021-06-10,123.57546997070312,249.3011474609375,203.3733367919922
2021-06-11,124.79054260253906,249.93112182617188,203.29666137695312
2021-06-14,127.85768127441406,251.869384765625,205.89666748046875
2021-06-15,127.03453063964844,250.38656616210938,199.7866668701172
2021-06-16,127.53429412841797,249.4368438720703,201.6233367919922
2021-06-17,129.1412811279297,252.84814453125,205.53334045410156
2021-06-18,127.83805084228516,251.42355346679688,207.77000427246094
2021-06-21,129.64108276367188,254.5248260498047,206.94332885742188
2021-06-22,131.2872772216797,257.31591796875,207.90333557128906
2021-06-23,131.01292419433594,257.08331298828125,218.85667419433594
2021-06-24,130.72877502441406,258.45947265625,226.60667419433594
2021-06-25,130.43479919433594,256.8410339355469,223.9566650390625
2021-06-28,132.0712432861328,260.4269104003906,229.57333374023438
2021-06-29,133.59007263183594,263.02410888671875,226.9199981689453
2021-06-30,134.2074432373047,262.53955078125,226.56666564941406
2021-07-01,134.5111846923828,263.21795654296875,225.97332763671875
2021-07-02,137.14710998535156,269.08123779296875,226.3000030517578
2021-07-06,139.1657257080078,269.0909729003906,219.86000061035156
2021-07-07,141.6644744873047,271.2908630371094,214.88333129882812
2021-07-08,140.36117553710938,268.8583679199219,217.60333251953125
2021-07-09,142.193603515625,269.3622741699219,218.98333740234375
2021-07-12,141.59588623046875,268.761474609375,228.56666564941406
2021-07-13,142.71295166015625,272.3084411621094,222.84666442871094
2021-07-14,146.15240478515625,273.7912902832031,217.7933349609375
2021-07-15,145.49588012695312,272.3569030761719,216.86666870117188
2021-07-16,143.44786071777344,272.0855407714844,214.74000549316406
2021-07-19,139.5871124267578,268.46099853515625,215.4066619873047
2021-07-20,143.2126922607422,270.6996765136719,220.1666717529297
2021-07-21,142.47776794433594,272.71551513671875,218.42999267578125
2021-07-22,143.84962463378906,277.30926513671875,216.4199981689453
2021-07-23,145.57424926757812,280.7303161621094,214.4600067138672
2021-07-26,145.9956512451172,280.12939453125,219.2066650390625
2021-07-27,143.82028198242188,277.6969299316406,214.92666625976562
2021-07-28,142.06622314453125,277.3866882324219,215.66000366210938
2021-07-29,142.71295166015625,277.6580810546875,225.78334045410156
2021-07-30,142.92857360839844,276.1171875,229.06666564941406
2021-08-02,142.59535217285156,276.0299377441406,236.55667114257812
2021-08-03,144.39840698242188,278.259033203125,236.5800018310547
2021-08-04,143.99664306640625,277.6678771972656,236.97332763671875
2021-08-05,144.1044158935547,280.5848693847656,238.2100067138672
2021-08-06,143.41748046875,280.5267639160156,233.03334045410156
2021-08-09,143.36837768554688,279.431640625,237.9199981689453
2021-08-10,142.8875274658203,277.5999755859375,236.663330078125
2021-08-11,143.1427001953125,278.0942077636719,235.94000244140625
2021-08-12,146.11622619628906,280.8659973144531,240.75
2021-08-13,146.32232666015625,283.8121337890625,239.05667114257812
2021-08-16,148.30470275878906,285.5081481933594,228.72332763671875
2021-08-17,147.39202880859375,284.0350646972656,221.90333557128906
2021-08-18,143.63336181640625,282.2969665527344,229.663330078125
2021-08-19,143.967041015625,288.1617736816406,224.49000549316406
2021-08-20,145.4292449951172,295.5316162109375,226.75332641601562
2021-08-23,146.92098999023438,295.81317138671875,235.43333435058594
2021-08-24,146.8326416015625,293.84210205078125,236.163330078125
2021-08-25,145.59613037109375,293.249755859375,237.06666564941406
2021-08-26,144.7913818359375,290.41448974609375,233.72000122070312
2021-08-27,145.83163452148438,291.0262145996094,237.30667114257812
2021-08-30,150.2674560546875,294.7839050292969,243.6366729736328
2021-08-31,149.00148010253906,293.1235656738281,245.24000549316406
2021-09-01,149.66879272460938,293.0749816894531,244.69667053222656
2021-09-02,150.78756713867188,292.4147644042969,244.1300048828125
2021-09-03,151.4254608154297,292.405029296875,244.52333068847656
2021-09-07,153.77098083496094,291.4728698730469,250.97332763671875
2021-09-08,152.22036743164062,291.50201416015625,251.2899932861328
2021-09-09,151.1997528076172,288.62786865234375,251.6199951171875
2021-09-10,146.1947479248047,287.132568359375,245.42333984375
2021-09-13,146.76394653320312,288.3753967285156,247.6666717529297
2021-09-14,145.36058044433594,291.09417724609375,248.163330078125
2021-09-15,146.25360107421875,295.978271484375,251.94332885742188
2021-09-16,146.01806640625,296.36663818359375,252.3300018310547
2021-09-17,143.33895874023438,291.1718444824219,253.163330078125
2021-09-20,140.27708435058594,285.7634582519531,243.38999938964844
2021-09-21,140.7579345703125,286.2488708496094,246.4600067138672
2021-09-22,143.1328582763672,289.9192810058594,250.64666748046875
2021-09-23,144.09461975097656,290.870849609375,251.2133331298828
2021-09-24,144.1829376220703,290.6669921875,258.1300048828125
2021-09-27,142.6618194580078,285.6372375488281,263.78668212890625
2021-09-28,139.26629638671875,275.29608154296875,259.1866760253906
2021-09-29,140.1691131591797,275.7621765136719,260.4366760253906
2021-09-30,138.86390686035156,273.7425537109375,258.49334716796875
2021-10-01,139.99246215820312,280.71429443359375,258.40667724609375
2021-10-04,136.54788208007812,274.89794921875,260.510009765625
2021-10-05,138.48117065429688,280.38409423828125,260.1966552734375
2021-10-06,139.35459899902344,284.6078796386719,260.9166564941406
2021-10-07,140.62054443359375,286.2974548339844,264.53668212890625
2021-10-08,140.23779296875,286.2974548339844,261.8299865722656
2021-10-11,140.14952087402344,285.6954650878906,263.9800109863281
2021-10-12,138.8737030029297,284.38458251953125,268.5733337402344
2021-10-13,138.284912109375,287.71514892578125,270.3599853515625
2021-10-14,141.08181762695312,293.9682922363281,272.7733459472656
2021-10-15,142.14169311523438,295.385986328125,281.010009765625
2021-10-18,143.81983947753906,298.3765869140625,290.03668212890625
2021-10-19,145.98866271972656,299.2893371582031,288.0899963378906
